plating_stk_no,model_no,version,brand,gender,pol_finish,jig_qty,traycate,ip_wiping,bath_type
10005NAA02,10005,A,TI,GEN,Buffed,144,Normal,No,Bright
10005SAA02,10005,A,TI,GEN,Buffed,144,Normal,No,Bright
10005YAA02,10005,A,TI,GEN,Buffed,144,Normal,No,Bright
10019SAA02,10019,A,TI,GEN,Buffed,144,Jumbo,No,Bright
10020SAA02,10020,A,TI,GEN,Buffed,144,Jumbo,No,Bright
10024QAA02/GUN,10024,A,TI,GEN,Buffed,144,Jumbo,No,Bright
10024SAA02,10024,A,TI,GEN,Buffed,144,Jumbo,No,Bright
10026SAA02,10026,A,TI,GEN,Buffed,98,Jumbo,No,Bright
10027QAA02/GUN,10027,A,TI,GEN,Buffed,98,Jumbo,No,Bright
10027SAA02,10027,A,TI,GEN,Buffed,98,Jumbo,No,Bright
10033SCA02,10033,A,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
10038NAA02,10038,A,TI,GEN,Buffed,98,Jumbo,No,Bright
10038QAA02/BRN,10038,A,TI,GEN,Buffed,98,Jumbo,No,Bright
10038SAA02,10038,A,TI,GEN,Buffed,98,Jumbo,No,Bright
10038WAA02,10038,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1072YAC02,1072,C,TI,GEN,Buffed,220,Normal,No,Bright
1092YAA02,1092,A,SO,GEN,Buffed,220,Normal,No,Bright
1107YAK02,1107,K,TI,GEN,Buffed,144,Normal,No,Bright
1161NFC02,1161,C,FT,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1161SFC02,1161,C,FT,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1161SFE02,1161,E,FT,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1163BAB02,1163,B,TI,GEN,Buffed,220,Normal,No,Bright
1163SAB02,1163,B,TI,GEN,Buffed,220,Normal,No,Bright
1163YAB02,1163,B,TI,GEN,Buffed,220,Normal,No,Bright
1164YAC02,1164,C,TI,GEN,Buffed,220,Normal,No,Bright
1164YAE02,1164,E,TI,GEN,Buffed,220,Normal,No,Bright
1165YAC02,1165,C,TI,GEN,Buffed,220,Normal,No,Bright
1165YAD02,1165,D,TI,GEN,Buffed,220,Normal,No,Bright
1168SAB02,1168,B,TI,GEN,Buffed,220,?,No,Bright
1230SEB02,1230,B,FT,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1230SEC02,1230,C,FT,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1234YEB02,1234,B,TI,GEN,Bi-Finish,220,Normal,Yes,Semi bright
1311BAB02,1311,B,TI,GEN,Buffed,220,?,No,Bright
1318YAB02,1318,B,TI,GEN,Buffed,220,Normal,No,Bright
1335YAB02,1335,B,TI,GEN,Buffed,220,Normal,No,Bright
1377YAB02,1377,B,TI,GEN,Buffed,220,Normal,No,Bright
1383YAA02,1383,A,TI,GEN,Buffed,220,?,No,Bright
139SAD02,139,D,TI,GEN,Buffed,220,Normal,No,Bright
139YAD02,139,D,TI,GEN,Buffed,220,Normal,No,Bright
140YAC02,140,C,TI,GEN,Buffed,220,Normal,No,Bright
1416YAA02,1416,A,TI,GEN,Buffed,220,?,No,Bright
1445YAG02,1445,G,TI,GEN,Buffed,144,?,No,Bright
1455YAA02,1455,A,TI,GEN,Buffed,220,?,No,Bright
1459YAB02,1459,B,TI,GEN,Buffed,220,Normal,No,Bright
1461YAA02,1461,A,TI,GEN,Buffed,220,?,No,Bright
1474QAE02/BRN,1474,E,FT,GEN,Buffed,144,Normal,No,Bright
1474QDE02/BLU/M,1474,E,FT,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1474NFE02,1474,E,FT,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1474NSA02,1474,A,FT,GEN,Shotblasting,144,Normal,Yes,Dull
1474SSA02,1474,A,FT,GEN,Shotblasting,144,Normal,Yes,Dull
1474SSB02,1474,B,FT,GEN,Shotblasting,144,Normal,Yes,Dull
1477SJE02,1477,E,TI,GEN,Bi-Finish,144,?,Yes,Semi bright
1478SBG02,1478,G,FT,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1478SBL02,1478,L,FT,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1482YAE02,1482,E,TI,GEN,Buffed,220,Normal,No,Bright
1482YAG02,1482,G,TI,GEN,Buffed,220,Normal,No,Bright
1485YAB02,1485,B,TI,GEN,Buffed,220,Normal,No,Bright
1486YAA02,1486,A,TI,GEN,Buffed,220,Normal,No,Bright
1486SAB02,1486,B,TI,GEN,Buffed,220,Normal,No,Bright
1486YAB02,1486,B,TI,GEN,Buffed,220,Normal,No,Bright
1487YAB02,1487,B,TI,GEN,Buffed,144,Normal,No,Bright
1488SAA02,1488,A,TI,GEN,Buffed,144,Normal,No,Bright
1488WAA02,1488,A,TI,GEN,Buffed,144,Normal,No,Bright
1488YAA02,1488,A,TI,GEN,Buffed,144,Normal,No,Bright
1489SAA02,1489,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1494SCB02,1494,B,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
149YAD02,149,D,TI,GEN,Buffed,220,Normal,No,Bright
1506BCC02,1506,C,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1506YCC02,1506,C,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1508SEA02,1508,A,TI,GEN,Bi-Finish,144,Jumbo,Yes,Semi bright
1521YAA02,1521,A,TI,GEN,Buffed,144,Normal,No,Bright
1521YAB02,1521,B,TI,GEN,Buffed,144,Normal,No,Bright
1521YAE02,1521,E,TI,GEN,Buffed,144,Normal,No,Bright
1521YAF02,1521,F,TI,GEN,Buffed,144,Normal,No,Bright
1522YAA02,1522,A,TI,GEN,Buffed,220,?,No,Bright
1527SAA02,1527,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1528YAA02,1528,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1528YAB02,1528,B,TI,GEN,Buffed,144,Jumbo,No,Bright
1530BEA02,1530,A,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1530BEC02,1530,C,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1530SEC02,1530,C,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1530YEC02,1530,C,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1548SSA02,1548,A,TI,GEN,Shotblasting,144,?,Yes,Dull
1557BAA02,1557,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1557BAB02,1557,B,TI,GEN,Buffed,144,Jumbo,No,Bright
1557YAB02,1557,B,TI,GEN,Buffed,144,Jumbo,No,Bright
1558SEA02,1558,A,TI,GEN,Bi-Finish,70,Jumbo,Yes,Semi bright
1558YEB02,1558,B,TI,GEN,Bi-Finish,70,Jumbo,Yes,Semi bright
1560SAA02,1560,A,TI,GEN,Buffed,144,Normal,No,Bright
1560YAA02,1560,A,TI,GEN,Buffed,144,Normal,No,Bright
1578SAA02,1578,A,TI,GEN,Buffed,144,Normal,No,Bright
1578YAA02,1578,A,TI,GEN,Buffed,144,Normal,No,Bright
1578SAC02,1578,C,TI,GEN,Buffed,144,Normal,No,Bright
1578YAC02,1578,C,TI,GEN,Buffed,144,Normal,No,Bright
1580SEA02,1580,A,TI,GEN,Buffed,144,Normal,No,Bright
1580YEA02,1580,A,TI,GEN,Buffed,144,Normal,No,Bright
1580SEF02,1580,F,TI,GEN,Buffed,144,Normal,No,Bright
1580YEF02,1580,F,TI,GEN,Buffed,144,Normal,No,Bright
1581SAA02,1581,A,TI,GEN,Buffed,144,Normal,No,Bright
1581YAA02,1581,A,TI,GEN,Buffed,144,Normal,No,Bright
1581SAB02,1581,B,TI,GEN,Buffed,180,Normal,No,Bright
1581YAB02,1581,B,TI,GEN,Buffed,180,Normal,No,Bright
1582SAA02,1582,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1582SAE02,1582,E,TI,GEN,Buffed,98,Jumbo,No,Bright
1582NAF02,1582,F,TI,GEN,Buffed,98,Jumbo,No,Bright
1582SAF02,1582,F,TI,GEN,Buffed,70,Jumbo,No,Bright
1582YCF02,1582,F,TI,GEN,Bi-Finish,70,Jumbo,Yes,Semi bright
1584SAE02,1584,E,TI,GEN,Buffed,98,Jumbo,No,Bright
1584NAF02,1584,F,TI,GEN,Buffed,98,Jumbo,No,Bright
1584SAF02,1584,F,TI,GEN,Buffed,70,Jumbo,No,Bright
1585SAE02,1585,E,TI,GEN,Buffed,98,Jumbo,No,Bright
1587SDA02,1587,A,TI,GEN,Bi-Finish,70,Jumbo,Yes,Semi bright
1587SDB02,1587,B,TI,GEN,Bi-Finish,70,Jumbo,Yes,Semi bright
1587SDD02,1587,D,TI,GEN,Bi-Finish,70,Jumbo,Yes,Semi bright
1587NDE02,1587,E,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
1587SDE02,1587,E,TI,GEN,Bi-Finish,70,Jumbo,Yes,Semi bright
1591SAA02,1591,A,TI,GEN,Buffed,144,?,No,Bright
1593SAA02,1593,A,TI,GEN,Buffed,144,?,No,Bright
1594SFA02,1594,A,TI,GEN,Bi-Finish,144,?,Yes,Semi bright
161YAK02,161,K,TI,GEN,Buffed,220,Normal,No,Bright
1627BAA02,1627,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1627YAA02,1627,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1627BAD02/2N,1627,D,TI,GEN,Buffed,98,Jumbo,No,Bright
1627KAD02/RGSS,1627,D,TI,GEN,Buffed,98,Jumbo,No,Bright
1627YAD02/2N,1627,D,TI,GEN,Buffed,98,Jumbo,No,Bright
1636SAE02,1636,E,TI,GEN,Buffed,144,Normal,No,Bright
1636WAE02,1636,E,TI,GEN,Buffed,144,Normal,No,Bright
1636YAE02/2N,1636,E,TI,GEN,Buffed,144,Normal,No,Bright
1636BEA02,1636,A,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1636SEA02,1636,A,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1636YEA02,1636,A,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1636BEE02,1636,E,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1636SEE02,1636,E,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1636YEE02,1636,E,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1636SEF02,1636,F,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1636YEF02,1636,F,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1636BEH02,1636,H,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1636SEH02,1636,H,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1636YEH02,1636,H,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1638YAA02,1638,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1638YAB02,1638,B,TI,GEN,Buffed,144,Jumbo,No,Bright
1638SAE02,1638,E,TI,GEN,Buffed,144,Jumbo,No,Bright
1638YAE02,1638,E,TI,GEN,Buffed,144,Jumbo,No,Bright
1638YAF02,1638,F,TI,GEN,Buffed,144,Jumbo,No,Bright
1638SAH02,1638,H,TI,GEN,Buffed,144,Jumbo,No,Bright
1638YAH02,1638,H,TI,GEN,Buffed,144,Jumbo,No,Bright
1639YEA02,1639,A,TI,GEN,Bi-Finish,144,Jumbo,Yes,Semi bright
1639SEB02,1639,B,TI,GEN,Bi-Finish,144,Jumbo,Yes,Semi bright
1639YEB02,1639,B,TI,GEN,Bi-Finish,144,Jumbo,Yes,Semi bright
1640SEA02,1640,A,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1640YEA02,1640,A,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1640YEB02,1640,B,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1640BEC02,1640,C,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1640SEC02,1640,C,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1640YEC02,1640,C,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1641SCA02,1641,A,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1641YCA02,1641,A,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1641SCB02,1641,B,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1641YCB02,1641,B,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1641YCC02,1641,C,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1644SAC02,1644,C,TI,GEN,Buffed,144,Normal,No,Bright
1644YAC02,1644,C,TI,GEN,Buffed,144,Normal,No,Bright
1644YAD02,1644,D,TI,GEN,Buffed,144,Normal,No,Bright
1647YAC02,1647,C,TI,GEN,Buffed,144,Normal,No,Bright
1647YAD02,1647,D,TI,GEN,Buffed,144,Normal,No,Bright
1648YAC02,1648,C,TI,GEN,Buffed,144,Normal,No,Bright
1648YAD02,1648,D,TI,GEN,Buffed,144,Normal,No,Bright
1650BAD02,1650,D,TI,GEN,Buffed,144,Jumbo,No,Bright
1650SAD02,1650,D,TI,GEN,Buffed,144,Jumbo,No,Bright
1650YAD02,1650,D,TI,GEN,Buffed,144,Jumbo,No,Bright
1672SAA02,1672,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1672WAA02,1672,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1672YAA02,1672,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1697SAA02,1697,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1698NAA02,1698,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1698SAA02,1698,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1698WAA02,1698,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1698NAC02,1698,C,TI,GEN,Buffed,98,Jumbo,No,Bright
1698SAC02,1698,C,TI,GEN,Buffed,98,Jumbo,No,Bright
1698WAC02,1698,C,TI,GEN,Buffed,98,Jumbo,No,Bright
1698NAD02,1698,D,TI,GEN,Buffed,98,Jumbo,No,Bright
1698NAF02,1698,F,TI,GEN,Buffed,98,Jumbo,No,Bright
1698SAF02,1698,F,TI,GEN,Buffed,98,Jumbo,No,Bright
1698WAF02,1698,F,TI,GEN,Buffed,98,Jumbo,No,Bright
1698NCA02,1698,A,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
1698SCA02,1698,A,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
1698QDF02/BRN,1698,F,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
1702NDA02,1702,A,TI,GEN,Bi-Finish,70,Jumbo,Yes,Semi bright
1702SDA02,1702,A,TI,GEN,Bi-Finish,70,Jumbo,Yes,Semi bright
1702NDB02,1702,B,TI,GEN,Bi-Finish,70,Jumbo,Yes,Semi bright
1702SDB02,1702,B,TI,GEN,Bi-Finish,70,Jumbo,Yes,Semi bright
1703YAB02,1703,B,TI,GEN,Buffed,144,Normal,No,Bright
1712YAA02,1712,A,TI,GEN,Buffed,144,Normal,No,Bright
1712YAB02,1712,B,TI,GEN,Buffed,144,Normal,No,Bright
1713SAA02,1713,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1713YAA02,1713,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1713YAA02/2N,1713,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1713YAB02,1713,B,TI,GEN,Buffed,144,Jumbo,No,Bright
1713WAG02,1713,G,TI,GEN,Buffed,144,Jumbo,No,Bright
1713YAG02/2N,1713,G,TI,GEN,Buffed,144,Jumbo,No,Bright
1715YAB02,1715,B,TI,GEN,Buffed,144,Normal,No,Bright
1729SAA02,1729,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1729SAD02,1729,D,TI,GEN,Buffed,144,Jumbo,No,Bright
1729SAH02,1729,H,TI,GEN,Buffed,144,Jumbo,No,Bright
1730SAA02,1730,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1731SAA02,1731,A,TI,GEN,Buffed,180,Normal,No,Bright
1733NAA02,1733,A,TI,GEN,Buffed,144,Normal,No,Bright
1733SAA02,1733,A,TI,GEN,Buffed,144,Normal,No,Bright
1733WAA02,1733,A,TI,GEN,Buffed,144,Normal,No,Bright
1733YAC02/2N,1733,C,TI,GEN,Buffed,144,Normal,No,Bright
1734BAA02/2N,1734,A,TI,GEN,Buffed,98,Normal,No,Bright
1734KAA02,1734,A,TI,GEN,Buffed,98,Normal,No,Bright
1734NAA02,1734,A,TI,GEN,Buffed,98,Normal,No,Bright
1734SAA02,1734,A,TI,GEN,Buffed,98,Normal,No,Bright
1734WAA02,1734,A,TI,GEN,Buffed,98,Normal,No,Bright
1735SAA02,1735,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1735YAA02,1735,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1737SAA02,1737,A,TI,GEN,Buffed,144,Normal,No,Bright
1737YAA02,1737,A,TI,GEN,Buffed,144,Normal,No,Bright
1738SAA02,1738,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1738YAA02,1738,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1739SAA02,1739,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1739YAA02,1739,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1766SAA02,1766,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1767NEA02,1767,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1767SEA02,1767,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1767SEB02,1767,B,TI,GEN,Buffed,70,Jumbo,No,Bright
1768SAA02,1768,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1768BCA02/HN,1768,A,TI,GEN,Bi-Finish,220,Jumbo,Yes,Semi bright
1769SAA02,1769,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1770SAA02,1770,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1771SAA02,1771,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1773NAA02,1773,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1773SAA02,1773,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1773WAA02,1773,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1773YAA02,1773,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1774SEA02,1774,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1774WEA02,1774,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1774YEA02,1774,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1775BEA02,1775,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1775KEA02/SSRG,1775,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1775SEA02,1775,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1775YEA02,1775,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1775SEB02,1775,B,TI,GEN,Buffed,144,Jumbo,No,Bright
1775YEB02,1775,B,TI,GEN,Buffed,144,Jumbo,No,Bright
1775YEB02/2N,1775,B,TI,GEN,Buffed,98,Jumbo,No,Bright
1776SEA02,1776,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1776YEA02,1776,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1777SAA02,1777,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1777YAA02,1777,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1802NAA02,1802,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1802SAA02,1802,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1802WAA02,1802,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1802NAD02,1802,D,TI,GEN,Buffed,144,Jumbo,No,Bright
1802SAD02,1802,D,TI,GEN,Buffed,144,Jumbo,No,Bright
1802WAD02,1802,D,TI,GEN,Buffed,144,Jumbo,No,Bright
1802NAE02,1802,E,TI,GEN,Buffed,144,Jumbo,No,Bright
1802SAE02,1802,E,TI,GEN,Buffed,144,Jumbo,No,Bright
1802WAE02,1802,E,TI,GEN,Buffed,144,Jumbo,No,Bright
1802NAG02,1802,G,TI,GEN,Buffed,144,Jumbo,No,Bright
1802NSA02,1802,A,TI,GEN,Shotblasting,144,Jumbo,Yes,Dull
1802NSD02,1802,D,TI,GEN,Shotblasting,144,Jumbo,Yes,Dull
1802NSE02,1802,E,TI,GEN,Shotblasting,144,Jumbo,Yes,Dull
1802QSE02/GUN,1802,E,TI,GEN,Shotblasting,144,Jumbo,Yes,Dull
1803SAA02,1803,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1803SAB02,1803,B,TI,GEN,Buffed,98,Jumbo,No,Bright
1803KEA02/RGSS,1803,A,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
1803NSA02,1803,A,TI,GEN,Shotblasting,98,Jumbo,Yes,Dull
1803NSB02,1803,B,TI,GEN,Shotblasting,98,Jumbo,Yes,Dull
1805NAA02,1805,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1805SAA02,1805,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1805WAA02,1805,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1805NAD02,1805,D,TI,GEN,Buffed,98,Jumbo,No,Bright
1805QAD02/GUN,1805,D,TI,GEN,Buffed,98,Jumbo,No,Bright
1805SAD02,1805,D,TI,GEN,Buffed,98,Jumbo,No,Bright
1805NAK02,1805,K,TI,GEN,Buffed,98,Jumbo,No,Bright
1805SAK02,1805,K,TI,GEN,Buffed,98,Jumbo,No,Bright
1805WAK02,1805,K,TI,GEN,Buffed,98,Jumbo,No,Bright
1805YAK02/2N,1805,K,TI,GEN,Buffed,98,Jumbo,No,Bright
1805NAR02,1805,R,TI,GEN,Buffed,98,Jumbo,No,Bright
1805QBK02/GUN,1805,K,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
1805WBK02,1805,K,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
1805QCL02/GUN,1805,L,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
1805QSP02/GUN,1805,P,TI,GEN,Shotblasting,98,Jumbo,Yes,Dull
1806NAA02,1806,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1806SAA02,1806,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1806YAA02/2N,1806,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1806SAC02,1806,C,TI,GEN,Buffed,98,Jumbo,No,Bright
1806WAC02,1806,C,TI,GEN,Buffed,98,Jumbo,No,Bright
1806QAD02/BRN,1806,D,TI,LAD,Buffed,98,Jumbo,No,Bright
1806QAD02/GUN,1806,D,TI,GEN,Buffed,98,Jumbo,No,Bright
1806WAD02,1806,D,TI,GEN,Buffed,98,Jumbo,No,Bright
1806QAE02/BRN,1806,E,TI,GEN,Buffed,98,Jumbo,No,Bright
1806SAE02,1806,E,TI,GEN,Buffed,98,Jumbo,No,Bright
1806YAE02/2N,1806,E,TI,GEN,Buffed,98,Jumbo,No,Bright
1806WAF02,1806,F,TI,GEN,Buffed,98,Jumbo,No,Bright
1806NBA02,1806,A,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
1806QBG02/BRN,1806,G,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
1806SCG02,1806,G,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
1806NDA02,1806,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1806QDA02/GUN,1806,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1806SDA02,1806,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1806SGA02,1806,A,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
1806NSA02,1806,A,TI,GEN,Shotblasting,98,Jumbo,Yes,Dull
1806NSG02,1806,G,TI,GEN,Shotblasting,98,Jumbo,Yes,Dull
1823SAA02,1823,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1823WAA02,1823,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1823YAA02,1823,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1823QCA02/BRN,1823,A,TI,GEN,Bi-Finish,144,Jumbo,Yes,Semi bright
1824BAA02,1824,A,TI,GEN,Buffed,144,Normal,No,Bright
1824NAA02,1824,A,TI,GEN,Buffed,144,Normal,No,Bright
1824SAA02,1824,A,TI,GEN,Buffed,144,Normal,No,Bright
1824WAA02,1824,A,TI,GEN,Buffed,144,Normal,No,Bright
1824YAA02,1824,A,TI,GEN,Buffed,144,Normal,No,Bright
1824YAC02,1824,C,TI,GEN,Buffed,144,Normal,No,Bright
1825BAA02,1825,A,TI,GEN,Buffed,144,Normal,No,Bright
1825KAA02/RGSS,1825,A,TI,GEN,Buffed,144,Normal,No,Bright
1825WAA02,1825,A,TI,GEN,Buffed,144,Normal,No,Bright
1825YAA02,1825,A,TI,GEN,Buffed,144,Normal,No,Bright
1825KAC02/SSRG,1825,C,TI,GEN,Buffed,144,Normal,No,Bright
1825SAC02,1825,C,TI,GEN,Buffed,144,Normal,No,Bright
1825YAC02,1825,C,TI,GEN,Buffed,144,Normal,No,Bright
1825SAD02,1825,D,TI,GEN,Buffed,144,Normal,No,Bright
1825WAD02/CN,1825,D,TI,GEN,Buffed,144,Normal,No,Bright
1825YAD02,1825,D,TI,GEN,Buffed,144,Normal,No,Bright
1825SAF02,1825,F,TI,GEN,Buffed,144,Normal,No,Bright
1825WAF02/CN,1825,F,TI,GEN,Buffed,144,Normal,No,Bright
1825YCD02/2N,1825,D,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1825YCF02/2N,1825,F,TI,GEN,Bi-Finish,144,Normal,Yes,Semi bright
1825NSD02,1825,D,TI,GEN,Shotblasting,144,Normal,Yes,Dull
1834NAA02,1834,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1834SAA02,1834,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1836NAA02,1836,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1836SAA02,1836,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1845SAA02,1845,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1845WAA02,1845,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1845YAA02,1845,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1845YAA02/2N,1845,A,TI,GEN,Buffed,98,Jumbo,No,Bright
1849SAA02,1849,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1849WAA02,1849,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1849YAA02/2N,1849,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1849QHA02/BRN,1849,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1849SHA02,1849,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1849WHA02,1849,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1849NSA02,1849,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1849QSA02/BRN,1849,A,TI,GEN,Shotblasting,144,Jumbo,Yes,Dull
1860NFA02,1860,A,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
1860SFA02,1860,A,TI,GEN,Bi-Finish,98,Jumbo,Yes,Semi bright
1860SSA02,1860,A,TI,GEN,Shotblasting,98,Jumbo,Yes,Dull
1862SAA02,1862,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1863SAA02,1863,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1864SAA02,1864,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1864SAB02,1864,B,TI,GEN,Buffed,144,Jumbo,No,Bright
1864SAC02,1864,C,TI,GEN,Buffed,144,Jumbo,No,Bright
1865NAA02,1865,A,TI,GEN,Buffed,144,Jumbo,No,Bright
1865SAA02,1865,A,TI,GEN,Buffed,144,Jumbo,No,Bright
